monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes
16800913.701345202,0.000000000,2.567946911,0.000000000,0.000000000,6.307121366,0,858,0,0,858,19912,0,0,0,0,0,0
16800913.718917899,0.000000000,2.591647208,0.000000000,0.000000000,6.369218230,0,868,0,0,868,20170,0,0,0,0,0,0
16800913.736093201,0.000000000,2.603851259,0.000000000,0.000000000,6.394114345,0,871,0,0,871,20212,0,0,0,0,0,0
16800913.753693499,0.000000000,2.644844353,0.000000000,0.000000000,6.495811045,0,884,0,0,884,20512,0,0,0,0,0,0
16800913.770720799,0.000000000,2.644844353,0.000000000,0.000000000,6.495811045,0,884,0,0,884,20512,0,0,0,0,0,0
16800913.787901200,0.000000000,2.644844353,0.000000000,0.000000000,6.495811045,0,884,0,0,884,20512,0,0,0,0,0,0
16800913.805175301,0.000000000,2.689547837,0.000000000,0.000000000,6.617117673,0,897,0,0,897,20812,0,0,0,0,0,0
16800913.823734000,0.000000000,2.689547837,0.000000000,0.000000000,6.617117673,0,897,0,0,897,20812,0,0,0,0,0,0
16800913.839846998,0.000000000,2.725947648,0.000000000,0.000000000,6.712216884,0,907,0,0,907,21074,0,0,0,0,0,0
16800913.857638899,0.000000000,2.766150981,0.000000000,0.000000000,6.802015007,0,923,0,0,923,21412,0,0,0,0,0,0
16800913.875322498,0.000000000,2.766150981,0.000000000,0.000000000,6.802015007,0,923,0,0,923,21412,0,0,0,0,0,0
16800913.892483398,0.000000000,2.766150981,0.000000000,0.000000000,6.802015007,0,923,0,0,923,21412,0,0,0,0,0,0
16800913.909703098,0.000000000,2.810157835,0.000000000,0.000000000,6.912220269,0,936,0,0,936,21712,0,0,0,0,0,0
16800913.926964398,0.000000000,2.851963043,0.000000000,0.000000000,7.013417780,0,949,0,0,949,22012,0,0,0,0,0,0
16800913.944048699,0.000000000,2.851963043,0.000000000,0.000000000,7.013417780,0,949,0,0,949,22012,0,0,0,0,0,0
